Date,Value,Min,Max,Variation,Volume,Action,index
2024-01-10,83.00,83.00,83.00,0.00,180,Rebab Company,
2024-01-10,47.09,47.09,47.09,1.49,18,Colorado,
2024-01-10,325.30,325.30,325.30,0.00,80,Afric Indus,
2024-01-10,1180.00,1151.00,1192.00,0.00,1016,Total Maroc,
2024-01-10,4280.00,4200.00,4280.00,0.00,124,LABEL VIE,
2024-01-10,1277.00,1277.00,1281.00,-1.77,54,Sanlam Maroc,
2024-01-10,3200.00,3200.00,3200.00,0.00,3980,Dari Couspate,
2024-01-12,2320.00,2320.00,2320.00,0.00,200,Auto Nejma,
2024-01-12,45.68,45.68,47.20,-2.99,6436,Colorado,
2024-01-12,153.60,153.50,155.00,-0.90,45636,CFG Bank,
2024-01-12,4199.00,4199.00,4199.00,0.21,175,Wafa Assur,
2024-01-12,86.00,86.00,86.00,0.00,3,INVOLYS,
2024-01-12,1050.00,1050.00,1050.00,0.00,5836,EQDOM,
2024-01-12,1400.00,1400.00,1400.00,0.00,6,SMI,
2024-01-12,31.79,31.00,31.85,-0.63,2705,Ennakl,
2024-01-12,1724.00,1700.00,1724.00,0.23,1683,Ciments Maroc,
2024-01-12,480.00,477.00,480.00,0.84,65235,Attijariwafa,
2024-01-12,4150.00,4147.00,4150.00,3.88,107,Afriquia Gaz,
2024-01-12,1235.00,1235.00,1313.00,-3.29,163,Sanlam Maroc,
2024-01-12,340.00,340.00,348.00,-1.16,3778,CIH,
2024-01-12,1100.00,1100.00,1149.00,-4.35,1431,CMT,
2024-01-12,10.95,10.69,10.97,0.00,800,Stokvis Nord Afr,
2024-01-12,3200.00,3200.00,3200.00,0.00,300,Dari Couspate,
2024-01-12,36.99,36.50,36.99,0.16,1229,Delta Holding,
2024-01-12,674.00,668.00,674.00,0.45,2683,Sonasid,
2024-01-12,196.05,196.05,196.05,5.97,10,BALIMA,
2024-01-12,16.00,15.78,16.23,-1.23,519754,Addoha,
2024-01-12,1200.00,1200.00,1200.00,0.00,31,AFMA,
2024-01-12,254.00,250.00,254.00,0.00,4847,Mutandis,
2024-01-12,93.25,93.25,95.69,0.00,148,FENIE BROSSETTE,
2024-01-12,110.75,110.75,110.75,-5.98,120,SRM,
2024-01-12,332.00,325.50,335.00,2.06,990,Afric Indus,
2024-01-12,550.00,545.00,553.50,1.85,19210,Akdital,
2024-01-12,485.00,477.00,485.00,0.21,1122,SNEP,
2024-01-12,137.00,137.00,141.00,-2.84,67414,Alliances,
2024-01-12,195.00,195.00,200.00,-2.01,5990,COSUMAR,
2024-01-12,511.40,511.40,511.40,0.02,250,SALAFIN,
2024-01-12,575.00,570.00,575.00,0.88,12498,BMCI,
2024-01-12,28.83,28.82,29.00,-1.30,250,STROC Indus,
2024-01-12,184.00,181.65,184.00,0.33,15743,BOA,
2024-01-12,83.00,83.00,83.00,0.00,180,Rebab Company,
2024-01-12,78.00,78.00,78.00,0.00,20,Zellidja,
2024-01-12,1321.00,1321.00,1321.00,-1.34,420,Aluminium Maroc,
2024-01-12,839.00,839.00,839.00,-1.29,5000,CDM,
2024-01-12,199.00,199.00,199.00,0.00,30,S2M,
2024-01-12,6581.00,6581.00,6581.00,-5.99,14,Agma,
2024-01-12,1350.00,1350.00,1350.00,0.00,20,Oulmes,
2024-01-12,205.70,203.50,207.00,0.83,7994,TGCC,
2024-01-12,285.00,282.15,285.00,0.18,67089,BCP,
2024-01-12,24.00,23.90,24.50,-2.04,26243,Res.Dar Saada,
2024-01-12,1180.00,1180.00,1180.00,0.00,806,Total Maroc,
2024-01-12,620.00,620.00,639.00,0.00,84,Microdata,
2024-01-12,1029.00,1000.00,1029.00,2.90,418,SOTHEMA,
2024-01-12,279.50,275.05,279.50,0.22,22399,SODEP,
2024-01-12,22.87,22.87,22.87,0.00,37,Cartier Saada,
2024-01-12,582.10,582.10,582.10,-2.09,20,CTM,
2024-01-12,2210.00,2210.00,2210.00,0.45,106,Ste Boissons,
2024-01-12,292.00,281.50,292.00,3.58,10930,Jet Contractors,
2024-01-12,190.00,188.75,192.10,0.00,4019,Risma,
2024-01-12,270.00,270.00,270.00,0.00,40,Lesieur Cristal,
2024-01-12,23.46,23.46,23.46,0.30,150,IBMaroc,
2024-01-12,445.00,445.00,445.00,0.00,391,Aradei Capital,
2024-01-12,124.00,124.00,126.00,0.00,2585,ATLANTASANAD,
2024-01-12,4212.00,4200.00,4212.00,-1.59,1659,LABEL VIE,
2024-01-12,190.00,188.20,190.00,0.00,770,Disty Technolog,
2024-01-12,1229.00,1200.00,1229.00,0.16,16000,TAQA Morocco,
2024-01-12,700.00,699.80,720.00,0.01,1487,DISWAY,
2024-01-12,95.49,94.62,95.49,0.52,148,Immr Invest,
2024-01-12,2000.00,1994.00,2000.00,0.30,2747,LafargeHolcim,
2024-01-12,68.49,68.49,69.00,0.06,2230,Auto Hall,
2024-01-12,940.00,940.00,940.00,0.00,300,PROMOPHARM,
2024-01-15,1228.00,1200.00,1228.00,-0.08,2400,TAQA Morocco,
2024-01-15,45.51,45.50,47.00,-0.37,1528,Colorado,
2024-01-15,196.05,196.05,196.05,0.00,10,BALIMA,
2024-01-15,276.00,276.00,279.80,-1.25,852,SODEP,
2024-01-15,446.00,446.00,446.00,0.22,4,Aradei Capital,
2024-01-15,68.51,68.51,68.98,0.03,510,Auto Hall,
2024-01-15,1050.00,1050.00,1065.00,2.04,27,SOTHEMA,
2024-01-15,545.00,542.00,550.00,-0.91,3467,Akdital,
2024-01-15,686.00,674.00,686.00,1.78,5241,Sonasid,
2024-01-15,86.00,86.00,86.00,0.00,89,INVOLYS,
2024-01-15,619.00,619.00,619.00,0.00,2100,M2M Group,
2024-01-15,110.00,110.00,110.00,-0.68,160,SRM,
2024-01-15,195.00,190.00,195.00,2.63,2304,Disty Technolog,
2024-01-15,199.00,199.00,199.00,0.00,30,S2M,
2024-01-15,575.00,570.00,575.00,0.00,12498,BMCI,
2024-01-15,1180.00,1180.00,1180.00,0.00,4,Total Maroc,
2024-01-15,945.00,945.00,945.00,0.53,60,PROMOPHARM,
2024-01-15,299.00,297.95,319.00,2.40,14894,Jet Contractors,
2024-01-15,270.55,270.55,278.70,0.20,240,Lesieur Cristal,
2024-01-15,584.00,584.00,584.00,0.33,100,CTM,
2024-01-15,512.00,512.00,512.00,0.12,5370,SALAFIN,
2024-01-15,1050.00,1050.00,1050.00,0.00,5836,EQDOM,
2024-01-15,1726.00,1725.00,1728.00,0.12,309,Ciments Maroc,
2024-01-15,152.30,152.05,153.90,-0.85,17333,CFG Bank,
2024-01-15,1130.00,1110.00,1130.00,2.73,161,CMT,
2024-01-15,1203.00,1203.00,1203.00,0.25,1,AFMA,
2024-01-15,15.75,15.50,15.99,-1.56,213997,Addoha,
2024-01-15,1132.00,1126.00,1132.00,-8.34,18,Sanlam Maroc,
2024-01-15,2000.00,2000.00,2038.00,0.00,416,LafargeHolcim,
2024-01-15,1398.00,1360.00,1398.00,-0.14,21,SMI,
2024-01-15,637.90,620.00,637.90,2.89,2510,Microdata,
2024-01-15,10.73,10.72,11.00,-2.01,111,Stokvis Nord Afr,
2024-01-15,203.00,203.00,207.00,-1.31,20606,TGCC,
2024-01-15,94.00,92.10,94.00,0.80,97,FENIE BROSSETTE,
2024-01-15,4250.00,4212.00,4250.00,0.90,2161,LABEL VIE,
2024-01-15,255.50,254.00,255.50,0.59,3065,Mutandis,
2024-01-15,4100.00,4100.00,4100.00,-1.20,1,Afriquia Gaz,
2024-01-15,123.10,123.10,123.40,-0.73,100,ATLANTASANAD,
2024-01-15,22.00,22.00,22.00,-6.22,2220,IBMaroc,
2024-01-15,485.00,480.00,485.00,0.00,158,SNEP,
2024-01-15,36.99,36.00,37.00,0.00,1567,Delta Holding,
2024-01-15,78.95,78.95,78.95,1.22,17,Zellidja,
2024-01-15,195.00,193.00,195.00,0.00,1898,COSUMAR,
2024-01-15,23.78,23.73,24.46,-0.92,12622,Res.Dar Saada,
2024-01-15,83.00,83.00,83.00,0.00,10,Rebab Company,
2024-01-15,2320.00,2320.00,2320.00,0.00,200,Auto Nejma,
2024-01-15,327.00,327.00,332.00,-1.51,520,Afric Indus,
2024-01-15,3200.00,3200.00,3200.00,0.00,300,Dari Couspate,
2024-01-15,6600.00,6600.00,6600.00,0.29,2,Agma,
2024-01-15,284.00,284.00,285.00,-0.35,44784,BCP,
2024-01-15,197.40,190.00,197.70,3.89,5034,Risma,
2024-01-15,710.00,681.00,710.00,1.43,580,DISWAY,
2024-01-15,342.50,341.00,344.90,0.74,460,CIH,
2024-01-15,1321.00,1321.00,1321.00,0.00,420,Aluminium Maroc,
2024-01-15,96.69,95.00,96.69,1.26,238,Immr Invest,
2024-01-15,28.98,28.98,30.00,0.52,585,STROC Indus,
2024-01-15,22.87,22.87,22.87,0.00,37,Cartier Saada,
2024-01-15,476.25,476.05,479.50,-0.78,9222,Attijariwafa,
2024-01-15,32.00,31.00,32.50,0.66,3912,Ennakl,
2024-01-15,135.25,135.20,139.50,-1.28,23039,Alliances,
2024-01-15,182.50,182.00,183.00,-0.82,6285,BOA,
2024-01-15,4199.00,4199.00,4199.00,0.00,175,Wafa Assur,
2024-01-15,839.00,839.00,839.00,0.00,5000,CDM,
2024-01-15,2250.00,2250.00,2250.00,1.81,1000,Ste Boissons,
2024-01-15,1350.00,1350.00,1350.00,0.00,20,Oulmes,
2024-01-16,575.00,573.00,575.00,0.00,9594,BMCI,
2024-01-16,182.50,182.50,182.50,0.00,20,BOA,
2024-01-16,199.00,199.00,199.00,0.00,30,S2M,
2024-01-16,78.95,78.95,78.95,0.00,17,Zellidja,
2024-01-16,83.00,83.00,83.00,0.00,10,Rebab Company,
2024-01-16,2074.00,2000.00,2074.00,3.70,4392,LafargeHolcim,
2024-01-16,839.00,839.00,839.00,0.00,5000,CDM,
2024-01-16,1227.00,1227.00,1227.00,-0.08,1200,TAQA Morocco,
2024-01-16,23.61,23.56,24.00,-0.71,8932,Res.Dar Saada,
2024-01-16,278.65,278.65,278.65,2.99,10,Lesieur Cristal,
2024-01-16,95.00,95.00,95.50,-1.75,1443,Immr Invest,
2024-01-16,306.00,294.00,322.00,2.34,30915,Jet Contractors,
2024-01-16,1100.00,1100.00,1100.00,4.76,17,EQDOM,
2024-01-16,1195.00,1150.00,1195.00,1.27,3053,Total Maroc,
2024-01-16,2250.00,2250.00,2265.00,0.00,1518,Ste Boissons,
2024-01-16,200.00,195.00,201.00,2.56,15189,Disty Technolog,
2024-01-16,125.00,125.00,125.00,1.54,33,ATLANTASANAD,
2024-01-16,285.00,283.10,285.00,0.35,57831,BCP,
2024-01-16,110.00,110.00,110.00,0.00,160,SRM,
2024-01-16,213.15,202.50,215.00,5.00,110328,TGCC,
2024-01-16,945.00,945.00,945.00,0.00,60,PROMOPHARM,
2024-01-16,85.00,85.00,85.50,-1.16,268,INVOLYS,
2024-01-16,4280.00,4278.00,4280.00,0.71,30,LABEL VIE,
2024-01-16,1050.00,1050.00,1050.00,0.00,10,SOTHEMA,
2024-01-16,340.00,340.00,342.00,-0.73,1405,CIH,
2024-01-16,619.00,619.00,619.00,0.00,2100,M2M Group,
2024-01-16,630.00,630.00,636.90,-1.24,1662,Microdata,
2024-01-16,721.00,709.90,721.00,1.55,1654,DISWAY,
2024-01-16,1320.00,1320.00,1322.00,-0.08,600,Aluminium Maroc,
2024-01-16,23.64,23.64,23.64,7.45,150,IBMaroc,
2024-01-16,260.00,254.00,265.00,1.76,20227,Mutandis,
2024-01-16,95.09,92.00,95.09,1.16,803,FENIE BROSSETTE,
2024-01-16,68.90,68.00,68.90,0.57,1711,Auto Hall,
2024-01-16,10.80,10.80,10.98,0.65,112,Stokvis Nord Afr,
2024-01-16,15.72,15.56,15.78,-0.19,95231,Addoha,
2024-01-16,197.00,193.00,197.00,1.03,14542,COSUMAR,
2024-01-16,1398.00,1360.00,1398.00,0.00,21,SMI,
2024-01-16,1271.00,1271.00,1271.00,-5.85,500,Oulmes,
2024-01-16,1135.00,1135.00,1135.00,0.27,2,Sanlam Maroc,
2024-01-16,4150.00,4150.00,4150.00,-1.17,500,Wafa Assur,
2024-01-16,32.00,31.10,32.45,0.00,3586,Ennakl,
2024-01-16,22.87,22.87,22.87,0.00,37,Cartier Saada,
2024-01-16,445.00,445.00,446.00,-0.22,58,Aradei Capital,
2024-01-16,139.50,136.60,139.70,3.14,25297,Alliances,
2024-01-16,6600.00,6600.00,6600.00,0.00,2,Agma,
2024-01-16,277.95,274.20,278.05,0.71,28872,SODEP,
2024-01-16,196.05,196.05,196.05,0.00,10,BALIMA,
2024-01-16,1208.00,1208.00,1208.00,0.42,1,AFMA,
2024-01-16,484.00,480.00,485.00,-0.21,136,SNEP,
2024-01-16,4100.00,4100.00,4199.00,0.00,26,Afriquia Gaz,
2024-01-16,46.46,45.10,46.47,2.09,1174,Colorado,
2024-01-16,197.00,197.00,199.90,-0.20,3495,Risma,
2024-01-16,327.10,327.10,327.10,0.03,450,Afric Indus,
2024-01-16,584.00,584.00,584.00,0.00,160,CTM,
2024-01-16,3200.00,3200.00,3200.00,0.00,7770,Dari Couspate,
2024-01-16,29.99,29.99,29.99,3.49,3,STROC Indus,
2024-01-16,534.00,534.00,534.00,4.30,60,SALAFIN,
2024-01-16,1112.00,1110.00,1130.00,-1.59,655,CMT,
2024-01-16,1716.00,1710.00,1725.00,-0.58,2088,Ciments Maroc,
2024-01-16,36.99,35.77,37.00,0.00,1018,Delta Holding,
2024-01-16,686.00,685.00,696.90,0.00,968,Sonasid,
2024-01-16,478.00,476.05,478.00,0.37,40215,Attijariwafa,
2024-01-16,152.20,152.00,153.90,-0.07,77625,CFG Bank,
2024-01-16,551.00,540.10,556.00,1.10,10182,Akdital,
2024-01-16,2320.00,2320.00,2320.00,0.00,200,Auto Nejma,
2024-01-17,1130.00,1130.00,1130.00,2.73,48,EQDOM,
2024-01-17,68.90,68.00,69.15,0.00,16291,Auto Hall,
2024-01-17,328.00,328.00,328.00,0.28,100,Afric Indus,
2024-01-17,198.55,198.55,204.00,-0.72,3159,Disty Technolog,
2024-01-17,6600.00,6600.00,6600.00,0.00,2,Agma,
2024-01-17,45.50,45.50,46.00,-2.07,293,Colorado,
2024-01-17,2070.00,2029.00,2070.00,-0.19,119,LafargeHolcim,
2024-01-17,94.00,94.00,96.00,-1.05,9639,Immr Invest,
2024-01-17,1350.00,1349.00,1385.00,-3.43,811,SMI,
2024-01-17,78.03,78.03,78.03,-5.99,10,Rebab Company,
2024-01-17,21.82,21.82,21.82,-4.59,30,Cartier Saada,
2024-01-17,277.00,275.00,277.00,-0.34,15,SODEP,
2024-01-17,4200.00,4100.00,4200.00,1.20,2355,Wafa Assur,
2024-01-17,16.30,15.79,16.30,3.69,482005,Addoha,
2024-01-17,2320.00,2320.00,2320.00,0.00,200,Auto Nejma,
2024-01-17,94.89,92.20,95.11,-0.21,460,FENIE BROSSETTE,
2024-01-17,485.00,478.70,485.00,0.21,2988,SNEP,
2024-01-17,1110.00,1109.00,1125.00,-0.18,622,CMT,
2024-01-17,147.00,140.50,148.00,5.38,197130,Alliances,
2024-01-17,152.00,151.10,152.20,-0.13,55364,CFG Bank,
2024-01-17,1730.00,1717.00,1730.00,0.82,7573,Ciments Maroc,
2024-01-17,689.90,686.00,694.90,0.57,336,Sonasid,
2024-01-17,36.94,35.65,36.98,-0.14,1953,Delta Holding,
2024-01-17,534.00,512.00,534.00,0.00,240,SALAFIN,
2024-01-17,594.00,593.90,594.00,1.71,50,CTM,
2024-01-17,29.99,28.98,29.99,0.00,32,STROC Indus,
2024-01-17,202.00,197.00,205.00,2.54,9204,Risma,
2024-01-17,23.64,23.64,23.64,0.00,150,IBMaroc,
2024-01-17,184.20,182.60,184.20,0.93,689,BOA,
2024-01-17,24.25,23.99,24.35,2.71,16440,Res.Dar Saada,
2024-01-17,577.00,574.00,577.00,0.35,30871,BMCI,
2024-01-17,85.00,85.00,86.70,0.00,300,INVOLYS,
2024-01-17,110.00,110.00,110.00,0.00,1,SRM,
2024-01-17,122.50,122.00,125.95,-2.00,951,ATLANTASANAD,
2024-01-17,1186.00,1150.00,1186.00,-0.75,200,Total Maroc,
2024-01-17,4149.00,4000.00,4149.00,1.20,24,Afriquia Gaz,
2024-01-17,648.00,630.00,648.00,2.86,1472,Microdata,
2024-01-17,285.00,284.00,286.00,0.00,114527,BCP,
2024-01-17,1347.00,1347.00,1347.00,5.98,30,Oulmes,
2024-01-17,1250.00,1185.00,1250.00,1.87,23180,TAQA Morocco,
2024-01-17,1150.00,1146.00,1151.00,1.32,8,Sanlam Maroc,
2024-01-17,340.00,336.00,342.00,0.00,2615,CIH,
2024-01-17,1210.00,1185.00,1210.00,0.17,17,AFMA,
2024-01-17,32.48,32.48,32.48,1.50,3,Ennakl,
2024-01-17,193.20,193.00,198.80,-1.93,10311,COSUMAR,
2024-01-17,10.95,10.80,10.95,1.39,57,Stokvis Nord Afr,
2024-01-17,570.00,551.10,573.00,3.45,46685,Akdital,
2024-01-17,945.00,945.00,945.00,0.00,60,PROMOPHARM,
2024-01-17,1050.00,1050.00,1050.00,0.00,10,SOTHEMA,
2024-01-17,811.00,811.00,811.00,-3.34,18040,CDM,
2024-01-17,78.95,78.95,78.95,0.00,17,Zellidja,
2024-01-17,3391.00,3391.00,3391.00,5.97,100,Dari Couspate,
2024-01-17,2250.00,2250.00,2265.00,0.00,1518,Ste Boissons,
2024-01-17,481.20,476.65,484.75,0.67,87793,Attijariwafa,
2024-01-17,311.10,306.00,315.00,1.67,11693,Jet Contractors,
2024-01-17,619.00,619.00,619.00,0.00,2100,M2M Group,
2024-01-17,190.00,190.00,190.00,-4.52,150,S2M,
2024-01-17,260.00,254.00,260.00,0.00,2432,Mutandis,
2024-01-17,1339.00,1337.00,1340.00,1.44,1020,Aluminium Maroc,
2024-01-17,4315.00,4279.00,4315.00,0.82,4092,LABEL VIE,
2024-01-17,459.90,448.00,465.00,3.35,3193,Aradei Capital,
2024-01-17,724.00,721.00,724.00,0.42,101,DISWAY,
2024-01-17,275.00,275.00,275.00,-1.31,200,Lesieur Cristal,
2024-01-17,201.00,201.00,201.00,2.52,10,BALIMA,
2024-01-17,217.00,215.00,219.90,1.81,55451,TGCC,
2024-01-18,204.00,203.00,205.50,0.99,5665,Risma,
2024-01-18,338.50,338.50,340.00,-0.44,2094,CIH,
2024-01-18,4300.00,4300.00,4300.00,-0.35,2970,LABEL VIE,
2024-01-18,717.00,680.00,735.00,3.93,7223,Sonasid,
2024-01-18,124.90,122.60,125.50,1.96,130,ATLANTASANAD,
2024-01-18,2270.00,2270.00,2270.00,0.89,1600,Ste Boissons,
2024-01-18,4050.00,4050.00,4050.00,-2.39,60,Afriquia Gaz,
2024-01-18,108.00,108.00,108.00,-1.82,94,SRM,
2024-01-18,78.03,78.03,78.03,0.00,10,Rebab Company,
2024-01-18,1040.00,1019.00,1040.00,-0.95,158,SOTHEMA,
2024-01-18,598.40,590.00,598.40,0.74,250,CTM,
2024-01-18,36.94,35.65,36.98,0.00,1953,Delta Holding,
2024-01-18,25.00,24.45,25.25,3.09,110159,Res.Dar Saada,
2024-01-18,486.00,480.00,487.00,1.00,114452,Attijariwafa,
2024-01-18,153.50,151.00,153.65,0.99,48572,CFG Bank,
2024-01-18,275.00,275.00,275.00,0.00,33490,Lesieur Cristal,
2024-01-18,4150.00,4050.00,4150.00,-1.19,137,Wafa Assur,
2024-01-18,577.00,574.00,577.00,0.00,30871,BMCI,
2024-01-18,190.00,190.00,190.00,0.00,1680,S2M,
2024-01-18,85.00,85.00,86.70,0.00,300,INVOLYS,
2024-01-18,16.80,16.49,16.80,3.07,1152821,Addoha,
2024-01-18,1691.00,1691.00,1738.00,-2.25,1644,Ciments Maroc,
2024-01-18,2059.00,2029.00,2059.00,-0.53,4302,LafargeHolcim,
2024-01-18,619.00,619.00,619.00,0.00,2100,M2M Group,
2024-01-18,29.99,28.81,29.99,0.00,227,STROC Indus,
2024-01-18,155.00,152.00,157.90,5.44,123738,Alliances,
2024-01-18,31.96,31.18,32.00,-1.60,712,Ennakl,
2024-01-18,488.00,481.50,493.00,0.62,9631,SNEP,
2024-01-18,534.00,512.00,534.00,0.00,240,SALAFIN,
2024-01-18,22.02,22.02,22.04,0.92,350,Cartier Saada,
2024-01-18,94.80,93.75,95.50,0.85,1855,Immr Invest,
2024-01-18,567.00,566.00,573.00,-0.53,12004,Akdital,
2024-01-18,1250.00,1201.00,1250.00,0.00,36610,TAQA Morocco,
2024-01-18,292.00,286.80,292.00,2.46,128557,BCP,
2024-01-18,1210.00,1210.00,1210.00,0.00,2,AFMA,
2024-01-18,2300.00,2300.00,2300.00,-0.86,10,Auto Nejma,
2024-01-18,194.50,193.25,195.00,0.67,1342,COSUMAR,
2024-01-18,219.95,216.25,226.25,1.36,40917,TGCC,
2024-01-18,186.90,183.05,187.20,1.47,36883,BOA,
2024-01-18,679.90,648.00,680.00,4.92,286,Microdata,
2024-01-18,201.00,201.00,201.00,0.00,10,BALIMA,
2024-01-18,45.50,45.00,46.00,0.00,1623,Colorado,
2024-01-18,1140.00,1140.00,1140.00,-0.87,6,Sanlam Maroc,
2024-01-18,1422.00,1422.00,1422.00,5.57,40,Oulmes,
2024-01-18,720.00,715.00,724.00,-0.55,5809,DISWAY,
2024-01-18,1339.00,1339.00,1339.00,0.00,50,Aluminium Maroc,
2024-01-18,22.01,22.01,22.01,-6.90,20,IBMaroc,
2024-01-18,94.90,92.25,95.19,0.01,63,FENIE BROSSETTE,
2024-01-18,200.00,198.05,203.00,0.73,2188,Disty Technolog,
2024-01-18,68.00,68.00,69.00,-1.31,5007,Auto Hall,
2024-01-18,1196.00,1180.00,1196.00,0.84,660,Total Maroc,
2024-01-18,328.00,328.00,328.00,0.00,100,Afric Indus,
2024-01-18,3391.00,3391.00,3391.00,0.00,100,Dari Couspate,
2024-01-18,274.90,256.00,274.95,5.73,27383,Mutandis,
2024-01-18,811.00,811.00,811.00,0.00,18040,CDM,
2024-01-18,1130.00,1100.00,1130.00,0.00,2505,EQDOM,
2024-01-18,10.94,10.50,10.98,-0.09,5051,Stokvis Nord Afr,
2024-01-18,1350.00,1331.00,1350.00,0.00,81,SMI,
2024-01-18,1049.00,1049.00,1110.00,-5.50,2030,CMT,
2024-01-18,464.50,450.00,464.50,1.00,5064,Aradei Capital,
2024-01-18,945.00,945.00,945.00,0.00,60,PROMOPHARM,
2024-01-18,321.70,311.00,325.00,3.41,15425,Jet Contractors,
2024-01-18,78.00,78.00,78.00,-1.20,38,Zellidja,
2024-01-18,277.00,273.00,277.00,0.00,20259,SODEP,
2024-01-18,6600.00,6600.00,6600.00,0.00,2,Agma,
2024-01-19,1425.00,1425.00,1425.00,0.21,20,Oulmes,
2024-01-19,574.10,574.10,574.10,-4.06,530,CTM,
2024-01-19,10.90,10.57,10.92,-0.37,341,Stokvis Nord Afr,
2024-01-19,469.95,451.00,469.95,1.17,11833,Aradei Capital,
2024-01-19,1250.00,1213.00,1250.00,0.00,5170,TAQA Morocco,
2024-01-19,25.00,24.81,25.34,0.00,8690,Res.Dar Saada,
2024-01-19,22.05,22.05,22.05,0.14,385,Cartier Saada,
2024-01-19,277.00,275.00,277.00,0.00,29526,SODEP,
2024-01-19,211.10,204.10,214.00,3.48,22120,Risma,
2024-01-19,22.01,22.01,23.48,0.00,2420,IBMaroc,
2024-01-19,533.00,532.00,534.00,-0.19,2000,SALAFIN,
2024-01-19,219.00,217.55,222.00,-0.43,11964,TGCC,
2024-01-19,706.00,701.00,724.00,-1.53,1546,Sonasid,
2024-01-19,1350.00,1350.00,1350.00,0.00,5,SMI,
2024-01-19,1208.00,1208.00,1208.00,-0.17,469,AFMA,
2024-01-19,1728.00,1728.00,1734.00,2.19,1776,Ciments Maroc,
2024-01-19,730.00,715.10,730.00,1.39,1124,DISWAY,
2024-01-19,567.10,566.10,569.90,0.02,6963,Akdital,
2024-01-19,156.00,153.00,156.00,1.63,63300,CFG Bank,
2024-01-19,78.00,78.00,78.00,0.00,38,Zellidja,
2024-01-19,293.00,292.00,295.00,0.34,77932,BCP,
2024-01-19,1000.00,1000.00,1060.00,-4.67,7356,CMT,
2024-01-19,192.50,186.90,192.50,3.00,46438,BOA,
2024-01-19,78.00,78.00,78.00,-0.04,200,Rebab Company,
2024-01-19,4349.00,4251.00,4349.00,1.14,654,LABEL VIE,
2024-01-19,31.95,31.08,31.96,-0.03,1372,Ennakl,
2024-01-19,275.00,275.00,275.00,0.00,1190,Lesieur Cristal,
2024-01-19,1049.00,1020.00,1050.00,0.87,1202,SOTHEMA,
2024-01-19,320.00,319.00,326.00,-0.53,5183,Jet Contractors,
2024-01-19,1209.00,1198.00,1209.00,1.09,1301,Total Maroc,
2024-01-19,1130.00,1100.00,1130.00,0.00,2505,EQDOM,
2024-01-19,840.00,840.00,840.00,3.58,3000,CDM,
2024-01-19,276.00,272.20,278.00,0.40,22794,Mutandis,
2024-01-19,945.00,945.00,945.00,0.00,60,PROMOPHARM,
2024-01-19,197.70,196.30,202.80,-1.15,720,Disty Technolog,
2024-01-19,2300.00,2300.00,2300.00,0.00,10,Auto Nejma,
2024-01-19,46.00,45.25,46.00,1.10,45,Colorado,
2024-01-19,1141.00,1141.00,1141.00,0.09,1,Sanlam Maroc,
2024-01-19,195.00,194.10,198.90,0.26,28761,COSUMAR,
2024-01-19,68.20,67.95,68.20,0.29,945,Auto Hall,
2024-01-19,94.49,90.00,94.99,-0.43,1653,FENIE BROSSETTE,
2024-01-19,201.00,201.00,201.00,0.00,10,BALIMA,
2024-01-19,678.00,650.00,678.00,-0.28,41,Microdata,
2024-01-19,1340.00,1339.00,1340.00,0.07,120,Aluminium Maroc,
2024-01-19,6600.00,6600.00,6600.00,0.00,2,Agma,
2024-01-19,105.00,105.00,105.00,-2.78,122,SRM,
2024-01-19,4080.00,4080.00,4140.00,0.74,970,Afriquia Gaz,
2024-01-19,486.55,484.00,489.00,0.11,39050,Attijariwafa,
2024-01-19,332.00,330.00,332.00,1.22,1000,Afric Indus,
2024-01-19,95.00,94.01,95.00,0.21,4183,Immr Invest,
2024-01-19,29.99,29.80,29.99,0.00,122,STROC Indus,
2024-01-19,4100.00,4100.00,4100.00,-1.20,204,Wafa Assur,
2024-01-19,3391.00,3391.00,3391.00,0.00,100,Dari Couspate,
2024-01-19,190.00,190.00,190.00,0.00,1680,S2M,
2024-01-19,576.50,570.00,576.50,-0.09,43,BMCI,
2024-01-19,2027.00,2022.00,2060.00,-1.55,1571,LafargeHolcim,
2024-01-19,487.00,485.00,497.95,-0.20,2292,SNEP,
2024-01-19,335.45,335.45,340.00,-0.90,24745,CIH,
2024-01-19,16.89,16.74,17.15,0.54,830288,Addoha,
2024-01-19,122.10,122.00,125.00,-2.24,2954,ATLANTASANAD,
2024-01-19,619.00,619.00,619.00,0.00,2100,M2M Group,
2024-01-19,36.95,36.80,36.95,0.03,5000,Delta Holding,
2024-01-19,2332.00,2330.00,2332.00,2.73,1055,Ste Boissons,
2024-01-19,152.90,152.30,157.00,-1.35,37083,Alliances,
2024-01-19,85.00,85.00,86.70,0.00,300,INVOLYS,
2024-01-22,90.22,90.22,95.08,-4.52,338,FENIE BROSSETTE,
2024-01-22,1340.00,1313.00,1340.00,0.00,40,Aluminium Maroc,
2024-01-22,1141.00,1141.00,1141.00,0.00,1,Sanlam Maroc,
2024-01-22,22.05,22.05,22.05,0.00,385,Cartier Saada,
2024-01-22,497.00,485.30,498.00,2.05,59,SNEP,
2024-01-22,478.00,452.20,479.00,1.71,215,Aradei Capital,
2024-01-22,31.14,31.14,32.34,-2.54,634,Ennakl,
2024-01-22,576.50,570.00,576.50,0.00,43,BMCI,
2024-01-22,78.00,78.00,78.00,0.00,200,Rebab Company,
